province,city,name,level,price,score,comments,addr
安徽,黄山,玉屏索道,0,0.0,4.7,174.0,黄山市黄山区汤口镇黄山风景区内，下起慈光阁、上至蒲团松
安徽,黄山,海心亭,0,0.0,4.2,41.0,黄山市黄山区黄山风景区内，位于光明顶前往鰲鱼峰的必经之地。
安徽,黄山,仙人晒靴,0,0.0,4.5,107.0,黄山市黄山区黄山风景区内
安徽,黄山,云谷索道,0,0.0,4.5,70.0,黄山市黄山区黄山风景区云谷景区内
安徽,黄山,猴子观海,0,0.0,4.8,91.0,黄山市黄山区黄山风景区内狮子峰附近
安徽,黄山,龙爪松,0,0.0,4.3,63.0,黄山市黄山区黄山风景区内
安徽,黄山,回音壁,0,0.0,4.3,60.0,黄山市黄山区黄山风景区内
安徽,黄山,石笋矼,0,0.0,4.4,47.0,黄山市黄山区黄山风景区内
安徽,黄山,曙光亭,0,0.0,4.1,50.0,黄山市黄山区汤口镇黄山风景区内
安徽,黄山,松鼠跳天都,0,0.0,4.6,90.0,黄山市黄山风景区内
安徽,黄山,散花坞,0,0.0,4.4,43.0,黄山市黄山区汤口镇黄山风景区北海景区 ，在北海宾馆右侧，散花精舍门前。
安徽,黄山,双龙松,0,0.0,4.6,85.0,黄山市黄山区黄山风景区回音壁对面
安徽,黄山,仙女弹琴,0,0.0,4.6,62.0,黄山市黄山区汤口镇黄山风景区西海排云亭前左高峰上
安徽,黄山,松谷庵,0,0.0,4.2,25.0,黄山市黄山区黄山风景区内
安徽,黄山,接引松,0,0.0,4.4,52.0,黄山市黄山区黄山风景区内
安徽,黄山,石柱峰,0,0.0,4.6,45.0,黄山市黄山区黄山风景区西海西南面
安徽,黄山,孔雀戏莲花,0,0.0,4.5,36.0,黄山市黄山区黄山风景区内
安徽,黄山,松林峰,0,0.0,4.5,43.0,黄山市黄山区黄山风景区内
安徽,黄山,金鸡叫天门,0,0.0,4.4,42.0,黄山市黄山区汤口镇黄山风景区天都峰山腰老人峰上
安徽,黄山,翡翠池,0,0.0,4.3,53.0,黄山市黄山区黄山风景区内
安徽,黄山,玉屏景区,0,0.0,4.8,57.0,黄山市黄山区汤口镇黄山风景区玉屏景区
安徽,黟县,宏村景区,5,94.0,4.5,24472.0,黄山市黟县宏村镇宏村景区
安徽,黟县,西递,5,94.0,4.5,5289.0,黄山市黟县西递镇西递村
安徽,黟县,月沼,0,0.0,4.6,592.0,黄山市黟县宏村镇宏村景区内
安徽,黟县,南湖,0,0.0,4.7,590.0,黄山市黟县
安徽,黟县,塔川,0,35.0,4.1,1145.0,黄山市黟县宏村镇塔川村
安徽,黟县,木坑竹海,0,35.0,4.2,884.0,黄山市黟县宏村木坑
安徽,黟县,承志堂,0,0.0,4.3,154.0,黄山市黟县宏村内
安徽,黟县,南屏景区,0,35.0,4.4,764.0,黄山市黟县碧阳镇南屏村
安徽,黟县,卢村,0,38.0,4.3,636.0,黄山市黟县宏村镇卢村
安徽,黟县,南湖书院,0,0.0,4.4,237.0,黄山市黟县宏村南湖北畔
安徽,黟县,汪氏宗祠,0,0.0,4.4,148.0,黄山市黟县宏村镇宏村风景区乐叙堂
安徽,黟县,赛金花故居,4,40.0,4.4,88.0,黄山市黟县赛金花景区
安徽,黟县,打鼓岭,4,40.0,4.6,194.0,黄山市黟县美溪乡打鼓岭
安徽,黟县,水圳,0,0.0,4.3,78.0,黄山市黟县宏村内
安徽,黟县,画桥,0,0.0,4.7,100.0,黄山市黟县宏村镇宏村内的南湖上
安徽,黟县,碧山,0,0.0,4.8,42.0,黄山市黟县
安徽,黟县,树人堂,0,0.0,4.3,71.0,黄山市黟县宏村内
安徽,黟县,胡文光牌坊,0,0.0,4.5,125.0,黄山市黟县西递镇西递村口
安徽,黟县,秀里景区,0,48.0,4.5,327.0,黄山市黟县宏村镇龙川乡秀里影视村
安徽,黟县,德义堂,0,0.0,4.5,54.0,黄山市黟县宏村内
安徽,黟县,敬修堂,0,0.0,4.3,87.0,黄山市黟县宏村内（月沼西侧）
安徽,黟县,敬爱堂,0,0.0,4.5,60.0,黄山市黟县西递镇西递景区内
安徽,黟县,奇墅湖,0,0.0,4.4,57.0,黄山市黟县宏村西南方向3公里处（协里古村附近）
安徽,黟县,守拙园,0,70.0,4.7,208.0,黄山市黟县碧阳镇陶村（赤岭村）
安徽,黟县,敬德堂,0,0.0,4.6,39.0,黄山市黟县宏村镇宏村，南湖以北
安徽,黟县,屏山村,0,40.0,4.5,134.0,黄山市黟县屏山村
安徽,黟县,红白古树,0,0.0,4.6,36.0,黄山市黟县宏村镇宏村村口
安徽,黟县,瑞玉庭,0,0.0,4.6,31.0,黄山市黟县西递镇西递景区内
安徽,黟县,汪大燮故居,0,0.0,3.9,34.0,黄山市黟县宏村镇宏村内
安徽,黟县,西递石林景区,0,40.0,4.1,259.0,黟县县城东南13公里黟县石林景区
安徽,黟县,尚德堂,0,0.0,4.7,22.0,黄山市黟县西递镇西递景区内，前边溪上游
安徽,黟县,关麓景区,0,30.0,4.1,111.0,黄山市黟县碧阳镇关麓村
安徽,黟县,桃园居,0,0.0,4.7,29.0,黄山市黟县宏村镇宏村内
安徽,黟县,协里,0,0.0,4.3,23.0,安徽省黄山黟县协里（宏村东面5km 左右）
安徽,黟县,膺福堂,0,0.0,4.4,22.0,黄山市黟县西递镇西递景区内
安徽,黟县,追慕堂,0,0.0,4.2,21.0,黄山市黟县西递镇西递景区内
安徽,黟县,惇仁堂,0,0.0,4.3,27.0,黄山市黟县西递镇西递景区内
安徽,黟县,西园、东园,0,0.0,4.2,33.0,黄山市黟县西递镇西递景区内
安徽,黟县,水榭碧园,0,0.0,4.8,20.0,黄山市黟县宏村镇宏村水圳源头附近
安徽,黟县,居善堂,0,0.0,4.7,9.0,黄山市黟县宏村镇宏村上水圳6号
安徽,黟县,青云轩,0,0.0,4.4,13.0,黄山市黟县西递镇西递景区内
安徽,黟县,冒华居,0,0.0,4.6,20.0,黄山市黟县宏村镇宏村内，月沼西南畔
安徽,黟县,五里村,0,0.0,4.6,10.0,碧阳镇五里村紧邻黟县县城
安徽,黟县,旷古斋,0,0.0,4.2,25.0,安徽省黄山黟县西递村内
安徽,黟县,桃李园,0,0.0,4.4,19.0,安徽省黄山市黟县西递村内
安徽,九华山,九华山,5,160.0,4.7,5687.0,池州市青阳县九华山风景区
安徽,九华山,花台景区,0,0.0,4.5,161.0,池州市青阳县九华山风景区九华乡桥庵村
安徽,九华山,天台寺（天台峰）,0,0.0,4.6,191.0,池州市九华山镇二一九省道
安徽,九华山,百岁宫,0,0.0,4.5,267.0,池州市青阳县九华山镇二一九省道
安徽,九华山,天池,0,0.0,4.5,18.0,池州市青阳县九华镇九华山闵园景区龙溪河上游
安徽,九华山,肉身宝殿,0,0.0,4.6,274.0,池州市青阳县九华山镇二一九省道九华山风景区九华街景区内
安徽,九华山,仙人晒靴,0,0.0,4.8,6.0,池州市青阳县九华镇九华山风景区花台景区chengzuo内
安徽,九华山,九华街,0,0.0,4.3,91.0,池州市青阳县九华山风景区
安徽,九华山,化城寺,0,0.0,4.4,120.0,池州市青阳县九华镇九华山风景区内的九华街上
安徽,九华山,祗园禅寺,0,0.0,4.3,74.0,池州市青阳县九华镇九华山风景区内的九华街上
安徽,九华山,旃檀林,0,0.0,4.4,99.0,安徽省池州市九华山化城守西南
安徽,九华山,凤凰松,0,0.0,4.3,49.0,池州市青阳县九华山风景区内
安徽,九华山,甘露寺,0,0.0,4.1,39.0,池州市青阳县九华山风景区内
安徽,九华山,山门,0,0.0,4.3,28.0,池州市青阳县九华山风景区
安徽,九华山,东崖禅寺,0,0.0,4.4,41.0,池州市青阳县九华山风景区
安徽,九华山,拜经台,0,0.0,4.3,43.0,池州市青阳县九华山风景区
安徽,九华山,回香阁,0,0.0,4.5,30.0,池州市青阳县九华山风景区内
安徽,九华山,十王峰,0,0.0,4.4,16.0,池州市青阳县九华镇九华山风景区天台景区内
安徽,九华山,上禅堂,0,0.0,4.3,26.0,池州市青阳县九华山风景区神光岭东南部
安徽,九华山,慧居寺,0,0.0,4.2,29.0,池州市青阳县九华山风景区内
安徽,九华山,观音峰,0,0.0,4.2,35.0,池州市青阳县九华山风景区内
安徽,九华山,通慧庵,0,0.0,4.3,23.0,池州市青阳县九华山风景区内
安徽,九华山,一线天,0,0.0,4.5,20.0,池州市青阳县九华镇九华山天台景区内
安徽,九华山,小花台,0,0.0,4.3,20.0,池州市青阳县九华山风景区内
安徽,九华山,天台景区,0,0.0,4.8,43.0,池州市九华山天台景区
安徽,九华山,五百罗汉堂,0,0.0,4.1,25.0,池州市青阳县九华山镇219省道九华山风景区百岁路1-2号
安徽,九华山,小天台,0,0.0,4.3,39.0,池州市青阳县九华山风景区
安徽,九华山,莲花峰,0,0.0,4.8,10.0,安徽省池州市九华山风景区
安徽,九华山,卧佛,0,0.0,4.5,20.0,池州市青阳县九华镇九华山花台风景区
安徽,九华山,迎客松,0,0.0,4.2,21.0,池州市青阳县九华山
安徽,九华山,尼庵群,0,0.0,4.1,9.0,池州市青阳县九华山风景区
安徽,九华山,闵园尼庵,0,0.0,4.2,23.0,池州市青阳县九华山风景区内
安徽,九华山,万佛塔,0,0.0,4.4,10.0,池州市青阳县九华镇九华山九华街景区回香阁内
安徽,九华山,东崖云舫,0,0.0,4.4,25.0,池州市青阳县九华山景区内
安徽,九华山,东崖钟楼,0,0.0,4.4,19.0,池州市青阳县九华山风景区内
安徽,九华山,九华神龙谷,4,70.0,4.3,57.0,池州市青阳县陵阳镇
安徽,九华山,地藏禅寺,0,0.0,4.6,18.0,安徽省池州市青阳县九华山景区
安徽,九华山,华严洞,0,0.0,4.3,20.0,池州市青阳县九华山
安徽,九华山,肉身殿北大门,0,0.0,4.5,30.0,池州市青阳县九华山
安徽,九华山,真如庵,0,0.0,4.3,7.0,池州市青阳县九华镇九华山天台景区内
安徽,九华山,吊桥寺,0,0.0,4.3,31.0,安徽省池州市青阳县九华山风景区
安徽,九华山,天柱峰景区,0,0.0,4.6,8.0,安徽省池州市九华山风景区
安徽,九华山,聚龙寺,0,0.0,4.3,12.0,池州市青阳县九华镇九华山风景区九子街景区内
安徽,九华山,太白书堂,0,0.0,4.3,18.0,池州市青阳县九华镇九华山九华街景区内
安徽,九华山,甘泉石,0,0.0,4.5,8.0,池州市青阳县九华山风景区
安徽,合肥,李鸿章故居,4,0.0,4.5,3748.0,合肥市庐阳区淮河路步行街中段208号
安徽,合肥,包公园,4,5.0,4.5,1944.0,合肥市包河区芜湖路72号
安徽,合肥,三河古镇,5,45.0,4.3,1752.0,合肥市肥西县南端肥西、舒城、庐江三县交界处
安徽,合肥,逍遥津公园,0,0.0,4.3,1088.0,合肥市庐阳区寿春路16号
安徽,合肥,徽园,4,20.0,4.1,1125.0,合肥市蜀山区繁华大道276号
安徽,合肥,安徽省博物馆老馆,4,0.0,4.5,393.0,合肥市庐阳区安庆路268号
安徽,合肥,合肥植物园,4,0.0,4.5,584.0,合肥市蜀山区环湖东路123号
安徽,合肥,合肥野生动物园,4,35.0,4.3,459.0,合肥市蜀山区望江西路600号
安徽,合肥,合肥海洋世界,0,155.0,4.6,2386.0,合肥市蜀山区经济技术开发区繁华大道321号
安徽,合肥,姥山岛,4,50.0,4.4,631.0,巢湖市居巢区中庙镇
安徽,合肥,巢湖,0,480.0,4.4,256.0,合肥市巢湖市
安徽,合肥,紫微洞,4,40.0,4.4,583.0,巢湖市北郊紫微洞旅游区
安徽,合肥,包公祠,0,20.0,4.3,361.0,合肥市包河区芜湖路72号
安徽,合肥,三国遗址公园,4,0.0,4.1,348.0,合肥市庐阳区三十岗公园路1号
安徽,合肥,中国科学技术大学,0,0.0,4.7,312.0,合肥市包河区金寨路96号
安徽,合肥,蜀山森林公园,0,0.0,4.4,326.0,合肥市蜀山区玉兰大道8号
安徽,合肥,岱山湖,4,25.0,4.0,137.0,合肥市肥东县古城镇
安徽,合肥,明教寺,0,0.0,4.0,208.0,合肥市庐阳区淮河路步行街44号
安徽,合肥,紫蓬山国家森林公园,4,0.0,4.4,143.0,合肥市肥西县紫蓬镇森林大道
安徽,合肥,翡翠湖,4,0.0,4.6,90.0,合肥市经济技术开发区大学城内
安徽,合肥,清风阁,0,17.0,4.2,147.0,合肥市包河区芜湖路60号
安徽,合肥,冶父山国家森林公园,4,18.0,4.6,98.0,合肥市庐江县中部
安徽,合肥,李鸿章享堂,4,0.0,4.2,79.0,合肥市瑶海区合裕路415号
安徽,合肥,安徽省地质博物馆,0,0.0,4.7,110.0,合肥市政务区嘉和路999号安徽文博园内
安徽,合肥,包公墓,0,17.0,4.4,181.0,合肥市包河区芜湖路58号
安徽,合肥,天鹅湖体育公园,0,0.0,4.6,196.0,合肥市蜀山区怀宁路与天鹅湖路交叉口
安徽,合肥,杏花公园,0,0.0,4.5,141.0,合肥市庐阳区淮河西路482号
安徽,合肥,环城公园,0,0.0,4.4,143.0,合肥市包河区环城南路29号
安徽,合肥,安徽省博物馆新馆,0,0.0,4.6,128.0,合肥市蜀山区怀宁路268号
安徽,合肥,合肥科技馆,0,0.0,4.5,199.0,合肥市蜀山区黄山路446号
安徽,合肥,滨湖森林湿地公园,0,20.0,4.6,141.0,合肥市包河区环湖北路大张圩，靠近巢湖北岸南淝河入湖口
安徽,合肥,渡江战役纪念馆,0,0.0,4.5,80.0,合肥市包河区包河大道与云谷路交叉口向东四百米左右
安徽,合肥,渡江战役总前委旧址,4,0.0,4.4,64.0,合肥市肥东县‎撮镇瑶岗村团结路
安徽,合肥,银屏山,0,30.0,4.2,209.0,巢湖市南郊
安徽,合肥,庐州府城隍庙,0,0.0,4.2,142.0,合肥市庐阳区霍邱路
安徽,合肥,中庙,0,0.0,4.0,86.0,合肥市巢湖市中庙镇境内
安徽,合肥,生态公园,0,0.0,4.4,104.0,合肥市瑶海工业区二环路铜陵北路口
安徽,合肥,瑶海公园,0,0.0,4.4,121.0,合肥市七里塘镇北二环双七路
安徽,合肥,三十岗乡,4,0.0,4.3,19.0,合肥市庐阳区三十岗乡
安徽,合肥,五里飞虹,0,0.0,4.1,117.0,合肥市蜀山区五里墩立交桥
安徽,合肥,市府广场,0,0.0,4.5,68.0,合肥市庐阳区区中心
安徽,合肥,国粹楼,0,0.0,4.4,34.0,合肥市肥西县三河镇005县道南侧三河古镇内的古西街上
安徽,合肥,浮庄,0,5.0,4.2,67.0,合肥市包河区芜湖路72号包公园内
安徽,合肥,环城公园琥珀潭景区,0,0.0,4.3,77.0,合肥市蜀山区环城西路环城公园琥珀潭景区
安徽,合肥,大蜀山文化陵园,0,0.0,4.3,39.0,合肥市蜀山区大蜀山风景区西侧
安徽,芜湖,马仁奇峰风景区,4,75.0,4.4,2211.0,芜湖市繁昌县孙村镇八分村马仁奇峰风景区
安徽,芜湖,鸠兹古镇,4,70.0,4.5,1325.0,芜湖市鸠江区纬二路和徽州路交汇处
安徽,芜湖,大浦乡村世界,4,45.0,4.5,867.0,芜湖市南陵县大浦试验区（G50高速芜湖南出口左转9公里处）
安徽,芜湖,鸠兹广场,4,0.0,4.5,201.0,芜湖市镜湖区北京西路
安徽,芜湖,赭山风景区,4,0.0,4.5,303.0,芜湖市镜湖区九华山路345号(近凤凰美食街)
安徽,芜湖,丫山花海石林,4,0.0,4.3,496.0,芜湖市南陵县何湾镇
安徽,芜湖,芜湖新华联大白鲸海洋公园,0,188.0,4.5,2813.0,芜湖市鸠江区徽州路99号
安徽,芜湖,天门山,0,0.0,4.2,148.0,芜湖市经济技术开发区东梁村凤鸣湖北路
安徽,芜湖,王稼祥纪念园,4,0.0,4.2,63.0,芜湖市镜湖区中山北路23号
安徽,芜湖,陶辛水韵,4,0.0,4.3,67.0,芜湖市芜湖县陶辛镇
安徽,芜湖,广济寺,4,0.0,4.5,66.0,芜湖市镜湖区九华中路
安徽,芜湖,镜湖公园,0,0.0,4.5,174.0,芜湖市镜湖区镜湖路
安徽,芜湖,中江塔,0,0.0,4.3,87.0,芜湖市镜湖区滨江北路
安徽,芜湖,芜湖天主教堂,0,0.0,4.3,91.0,芜湖市镜湖区吉和街28号
安徽,芜湖,芜湖东湖公园,0,0.0,4.7,50.0,芜湖市芜湖县湾沚镇世纪大道
安徽,芜湖,芜湖市中山路步行街,0,0.0,4.5,95.0,安徽省芜湖市中山路步行街
安徽,芜湖,汀棠公园,0,0.0,4.1,48.0,芜湖市镜湖区九华中路45号
安徽,芜湖,无为县烈士陵园,0,0.0,4.4,53.0,芜湖市无为县环城西路与芝山路交叉口东100米
安徽,芜湖,临江桥,0,0.0,4.3,47.0,芜湖市内，北起新芜路与吉和南路交叉口、南接滨江南路。
安徽,芜湖,泊山洞,0,0.0,3.6,24.0,芜湖市无为县蜀山镇
安徽,芜湖,滨江公园,0,0.0,4.5,56.0,芜湖市镜湖区滨江北路
安徽,芜湖,安徽师范大学,0,0.0,4.6,48.0,安徽省芜湖市镜湖区北京东路1号
安徽,芜湖,第一名人藏馆,2,0.0,4.0,21.0,芜湖市镜湖区镜湖路烟雨墩上
安徽,芜湖,芜湖市博物馆,0,0.0,4.4,59.0,芜湖市鸠江区中江大道与仁和路交叉口
安徽,芜湖,徽商博物馆,0,0.0,4.2,40.0,芜湖市镜湖区九华中路169-2号赭山公园东大门北侧
安徽,芜湖,安徽工程大学,0,0.0,4.7,44.0,芜湖市鸠江区北京中路8号
安徽,芜湖,天井山,0,0.0,4.6,26.0,芜湖市无为县城西南40公里处
安徽,芜湖,米公祠,2,0.0,4.2,43.0,芜湖市无为县南大街
安徽,芜湖,珩琅山,0,0.0,4.2,31.0,芜湖市芜湖县西河镇
安徽,芜湖,赭塔,0,0.0,4.5,22.0,芜湖市镜湖区九华中路赭山风景区内，广济寺后面
安徽,芜湖,中国雨耕山,4,0.0,4.8,33.0,芜湖市镜湖区青山街57号附近
安徽,芜湖,小格里自然风景区,0,0.0,4.3,32.0,芜湖市南陵县烟墩镇霭里村（距南陵县城35公里）
安徽,芜湖,芜湖鱼沟钩农庄,0,0.0,4.6,14.0,芜湖市陶辛镇水韵村（原楼麻村）
安徽,芜湖,芜湖科技馆,3,0.0,4.6,24.0,芜湖市镜湖区银湖北路70号
安徽,芜湖,奎潭湖,0,0.0,4.3,15.0,芜湖市南陵县205国道
安徽,芜湖,西九华胜境景区,0,0.0,4.4,16.0,芜湖市无为县039县道与043县道交叉口西北100米
安徽,芜湖,芜湖爱丽茂动物王国,0,45.0,4.5,6.0,芜湖市镜湖区银湖南路8号星隆国际城负一层（芜湖小吃街旁）
安徽,芜湖,西河古镇,0,0.0,4.5,33.0,芜湖市芜湖县西河镇
安徽,芜湖,陶辛恋花湾,0,40.0,2.9,7.0,芜湖市芜湖县陶辛镇137乡道北
安徽,芜湖,珩琅山玫瑰谷,0,0.0,4.5,2.0,芜湖市芜湖县红杨镇梅溪塘村
安徽,芜湖,响水涧,0,0.0,4.4,6.0,安徽芜湖市三山区峨桥镇浮山的东麓
安徽,芜湖,沚津花开,0,0.0,3.7,6.0,芜湖市芜湖县湾沚镇桃园村
安徽,芜湖,3D错觉艺术馆,0,0.0,3.9,13.0,芜湖市镜湖区中山北路37号凯德广场4层
安徽,芜湖,乌霞洞,0,0.0,4.1,17.0,芜湖市南陵县
安徽,芜湖,芜湖国际会展中心,0,0.0,4.6,40.0,安徽省，芜湖
四川,成都,都江堰景区,5,78.0,4.7,25404.0,成都市都江堰市公园路
四川,成都,成都大熊猫繁育研究基地,4,52.0,4.6,52239.0,成都市成华区外北熊猫大道1375号
四川,成都,宽窄巷子,0,3.0,4.4,12254.0,成都市青羊区金河路口宽窄巷子
四川,成都,锦里古街,0,58.0,4.4,14263.0,成都市武侯区武侯祠大街231号
四川,成都,武侯祠,4,29.0,4.4,11990.0,成都市武侯区武侯祠大街231号
四川,成都,青城山,5,78.0,4.6,12380.0,都江堰市西南部青城山风景区
四川,成都,杜甫草堂,4,47.0,4.6,13403.0,成都市青羊区青华路37号
四川,成都,春熙路,0,3.0,4.6,4730.0,成都市锦江区
四川,成都,金沙遗址博物馆,4,66.0,4.7,9248.0,成都市青羊区金沙遗址路2号成都金沙遗址博物馆
四川,成都,文殊院,0,0.0,4.5,1225.0,成都市青羊区文殊院街66号
四川,成都,西岭雪山,4,120.0,4.6,8148.0,成都市大邑县西岭镇西岭雪山风景区
四川,成都,大慈寺,0,0.0,4.5,536.0,成都市锦江区大慈寺路23号
四川,成都,青羊宫,0,0.0,4.4,859.0,成都市青羊区一环路西二段九号
四川,成都,人民公园,0,0.0,4.5,923.0,成都市青羊区少城路12号
四川,成都,刘氏庄园博物馆,4,38.0,4.6,2133.0,成都市大邑县安仁镇金桂街15号
四川,成都,黄龙溪,4,28.0,4.4,1090.0,成都市双流区黄龙溪镇镇龙街
四川,成都,东郊记忆,4,128.0,4.5,466.0,四川省成都市成华区建设南支路4号东郊记忆
四川,成都,天府广场,0,35.0,4.6,601.0,成都市青羊区人民南路一段86号
四川,成都,四川大学,0,0.0,4.6,369.0,成都市武侯区一环路南一段24号
四川,成都,洛带古镇,4,68.0,4.2,570.0,成都市龙泉驿区洛带镇
四川,成都,成都动物园,0,20.0,4.7,6858.0,成华区昭觉寺南路234号(驷马桥)
四川,成都,南桥,0,0.0,4.5,753.0,成都市都江堰市花园路都江堰景区大门外侧
四川,成都,青城后山,0,20.0,4.5,1072.0,成都市都江堰市驿道街66号
四川,成都,四川博物院,0,0.0,4.5,668.0,成都市浣花南路251号
四川,成都,街子古镇,4,800.0,4.4,437.0,成都市崇州市惠丰路1号
四川,成都,四川建川博物馆聚落,4,55.0,4.7,1851.0,成都市大邑县安仁镇迎宾路二段550建川博物馆
四川,成都,安仁古镇,0,15.0,4.5,546.0,成都市大邑县迎宾路
四川,成都,九眼桥,0,0.0,4.5,348.0,成都市武侯区望江路上
四川,成都,井巷子,0,0.0,4.5,194.0,成都市青羊区宽窄巷子特色商业街
四川,成都,二王庙,0,0.0,4.4,271.0,成都市都江堰市都江堰景区内，岷江东岸
四川,成都,平乐古镇,4,0.0,4.3,382.0,成都市邛崃市禹王街70号
四川,成都,花舞人间,4,72.0,4.5,2469.0,成都市新津县永商镇梨花大道一段555号
四川,成都,虹口自然保护区,4,0.0,4.5,177.0,成都市都江堰市虹口乡境内
四川,成都,上清宫,0,0.0,4.5,217.0,成都市都江堰市青城山景区内
四川,成都,望江楼公园,0,16.0,4.5,645.0,成都市武侯区望江路300号九眼桥锦江南岸
四川,成都,成都天台山,4,58.0,4.2,983.0,成都市邛崃市天台山镇马坪村
四川,成都,浣花溪公园,0,0.0,4.7,476.0,成都市青羊区青华路9号(近杜甫草堂)
四川,成都,离堆公园,0,0.0,4.4,222.0,成都市都江堰市公园路青城山，都江堰风景名胜区内
四川,成都,石象湖,4,87.0,4.2,1335.0,成都市蒲江县成雅高速公路86公里出口处
四川,成都,安澜索桥,0,0.0,4.6,306.0,成都市都江堰市都江堰景区内
四川,成都,宝瓶口,0,0.0,4.6,155.0,成都市都江堰市都江堰风景区内
四川,成都,百花潭公园,0,0.0,4.6,240.0,成都市青羊区一环路西二段175号（芳邻路）
四川,成都,昭觉寺,0,0.0,4.4,244.0,成都市成华区昭青路333号
四川,成都,玉垒山公园,0,0.0,4.4,133.0,成都市都江堰市都江堰景区内
四川,成都,漫花庄园,0,60.0,4.5,1145.0,成都市新都区蜀龙大道南段银杏园路口
四川,九寨沟,九寨沟风景区,5,160.0,4.8,13852.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟沟口301省道旁边
四川,九寨沟,五彩池,0,0.0,4.7,1611.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,五花海,0,0.0,4.8,938.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,长海,0,0.0,4.7,737.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,原始森林,0,0.0,4.6,349.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,镜海,0,0.0,4.7,309.0,阿坝藏族羌族自治州九寨沟县九寨沟景区内（日则沟）
四川,九寨沟,诺日朗瀑布,0,0.0,4.7,400.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,箭竹海,0,0.0,4.7,226.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,日则沟,0,0.0,4.8,351.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,熊猫海,0,0.0,4.7,314.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内（日则沟）
四川,九寨沟,珍珠滩瀑布,0,0.0,4.7,317.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内（日则沟）
四川,九寨沟,犀牛海,0,0.0,4.6,207.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内（树正沟）
四川,九寨沟,珍珠滩,0,0.0,4.7,228.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,树正沟,0,0.0,4.7,267.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,芦苇海,0,0.0,4.7,222.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,树正群海,0,0.0,4.7,208.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,树正瀑布,0,0.0,4.6,178.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,火花海,0,0.0,4.6,190.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内（树正沟）
四川,九寨沟,则查洼沟,0,0.0,4.7,167.0,阿坝藏族羌族自治州九寨沟县内
四川,九寨沟,盆景滩,0,0.0,4.4,129.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,老虎海,0,0.0,4.6,143.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,天鹅海,0,0.0,4.6,101.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,熊猫海瀑布,0,0.0,4.6,154.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内
四川,九寨沟,卧龙海,0,0.0,4.6,101.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟景区内（树正沟）
四川,九寨沟,双龙海,0,0.0,4.4,74.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,芳草海,0,0.0,4.6,127.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟内
四川,九寨沟,边边街,0,0.0,4.3,103.0,阿坝藏族羌族自治州九寨沟县
四川,九寨沟,箭竹海瀑布,0,0.0,4.6,116.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,九寨沟爱情海景区,0,63.0,4.3,98.0,阿坝藏族羌族自治州九寨沟县甘海子潘县和交界处的弓杠岭甘海子景区
四川,九寨沟,荷叶寨,0,0.0,4.1,58.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,下季节海,0,0.0,4.3,67.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景区内
四川,九寨沟,树正寨,0,0.0,4.3,55.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景名胜区内
四川,九寨沟,神仙池风景区,4,0.0,4.5,234.0,阿坝藏族羌族自治州九寨沟县，岷山山脉南段
四川,九寨沟,扎如寺,0,0.0,3.7,65.0,阿坝藏族羌族自治州九寨沟县漳扎镇九寨沟风景区内
